324242007,Product containing precisely clarithromycin 500 milligram/1 vial powder for conventional release solution for injection (clinical drug)
324244008,Product containing precisely clarithromycin 500 milligram/1 each conventional release oral tablet (clinical drug)
324253001,Product containing precisely azithromycin 40 milligram/1 milliliter conventional release oral suspension (clinical drug)
324277007,Product containing precisely clindamycin (as clindamycin hydrochloride) 150 milligram/1 each conventional release oral capsule (clinical drug)
324298007,Product containing precisely chloramphenicol 250 milligram/1 each conventional release oral capsule (clinical drug)
324303009,Product containing precisely chloramphenicol (as chloramphenicol sodium succinate) 1 gram/1 vial powder for conventional release solution for injection (clinical drug)
324311004,Product containing precisely colistimethate sodium 1 million unit/1 vial powder for conventional release solution for injection (clinical drug)
324334008,Product containing precisely vancomycin (as vancomycin hydrochloride) 125 milligram/1 each conventional release oral capsule (clinical drug)
324335009,Product containing precisely vancomycin (as vancomycin hydrochloride) 250 milligram/1 each conventional release oral capsule (clinical drug)
324357002,Product containing precisely sulfamethoxazole 400 milligram and trimethoprim 80 milligram/1 each conventional release oral tablet (clinical drug)
324359004,Product containing precisely sulfamethoxazole 800 milligram and trimethoprim 160 milligram/1 each conventional release oral tablet (clinical drug)
324411000,Product containing precisely sulfadiazine 500 milligram/1 each conventional release oral tablet (clinical drug)
324457003,Product containing precisely cycloserine 250 milligram/1 each conventional release oral capsule (clinical drug)
324466004,Product containing precisely ethambutol hydrochloride 100 milligram/1 each conventional release oral tablet (clinical drug)
324467008,Product containing precisely ethambutol hydrochloride 400 milligram/1 each conventional release oral tablet (clinical drug)
324471006,Product containing precisely isoniazid 50 milligram/1 each conventional release oral tablet (clinical drug)
324472004,Product containing precisely isoniazid 100 milligram/1 each conventional release oral tablet (clinical drug)
324479008,Product containing precisely rifampicin 150 milligram/1 each conventional release oral capsule (clinical drug)
324480006,Product containing precisely rifampicin 300 milligram/1 each conventional release oral capsule (clinical drug)
324501005,Product containing precisely isoniazid 150 milligram and rifampicin 300 milligram/1 each conventional release oral tablet (clinical drug)
324503008,Product containing precisely streptomycin (as streptomycin sulfate) 1 gram/1 vial powder for conventional release solution for injection (clinical drug)
324504002,Product containing precisely rifabutin 150 milligram/1 each conventional release oral capsule (clinical drug)
324506000,Product containing precisely dapsone 50 milligram/1 each conventional release oral tablet (clinical drug)
324507009,Product containing precisely dapsone 100 milligram/1 each conventional release oral tablet (clinical drug)
324509007,Product containing precisely clofazimine 100 milligram/1 each conventional release oral capsule (clinical drug)
324511003,Product containing precisely metronidazole 200 milligram/1 each conventional release oral tablet (clinical drug)
324517004,Product containing precisely metronidazole 500 milligram/1 each conventional release rectal suppository (clinical drug)
324518009,Product containing precisely metronidazole 1 gram/1 each conventional release rectal suppository (clinical drug)
324520007,Product containing precisely metronidazole (as metronidazole benzoate) 40 milligram/1 milliliter conventional release oral suspension (clinical drug)
324523009,Product containing precisely metronidazole 500 milligram/1 each conventional release oral tablet (clinical drug)
324559003,Product containing precisely nitrofurantoin 100 milligram/1 each conventional release oral tablet (clinical drug)
324602005,Product containing precisely ciprofloxacin 50 milligram/1 milliliter conventional release oral suspension (clinical drug)
324633007,Product containing precisely levofloxacin 250 milligram/1 each conventional release oral tablet (clinical drug)
324634001,Product containing precisely levofloxacin 500 milligram/1 each conventional release oral tablet (clinical drug)
324658002,Product containing precisely amphotericin B 50 milligram/1 vial powder for conventional release solution for injection (clinical drug)
324665005,Product containing precisely griseofulvin 125 milligram/1 each conventional release oral tablet (clinical drug)
324689003,Product containing precisely nystatin 100000 unit/1 milliliter conventional release oral suspension (clinical drug)
324694003,Product containing precisely nystatin 500000 unit/1 each conventional release oral tablet (clinical drug)
324697005,Product containing precisely fluconazole 50 milligram/1 each conventional release oral capsule (clinical drug)
324709005,Product containing precisely fluconazole 10 milligram/1 milliliter conventional release oral suspension (clinical drug)
324712008,Product containing precisely itraconazole 100 milligram/1 each conventional release oral capsule (clinical drug)
324726004,Product containing precisely aciclovir 200 milligram/1 each conventional release oral tablet (clinical drug)
324728003,Product containing precisely aciclovir (as aciclovir sodium) 250 milligram/1 vial powder for conventional release solution for injection (clinical drug)
324767009,Product containing precisely zidovudine 250 milligram/1 each conventional release oral capsule (clinical drug)
324821004,Product containing precisely valaciclovir (as valaciclovir hydrochloride) 500 milligram/1 each conventional release oral tablet (clinical drug)
324823001,Product containing precisely lamivudine 150 milligram/1 each conventional release oral tablet (clinical drug)
324825008,Product containing precisely lamivudine 10 milligram/1 milliliter conventional release oral solution (clinical drug)
324841009,Product containing precisely ritonavir 100 milligram/1 each conventional release oral capsule (clinical drug)
324842002,Product containing precisely ritonavir 80 milligram/1 milliliter conventional release oral solution (clinical drug)
324860002,Product containing precisely lamivudine 150 milligram and zidovudine 300 milligram/1 each conventional release oral tablet (clinical drug)
324862005,Product containing precisely nevirapine 200 milligram/1 each conventional release oral tablet (clinical drug)
324896003,Product containing precisely chloroquine phosphate 250 milligram/1 each conventional release oral tablet (clinical drug)
324908007,Product containing precisely proguanil hydrochloride 100 milligram/1 each conventional release oral tablet (clinical drug)
324912001,Product containing precisely pyrimethamine 25 milligram and sulfadoxine 500 milligram/1 each conventional release oral tablet (clinical drug)
324913006,Product containing precisely pyrimethamine 25 milligram/1 each conventional release oral tablet (clinical drug)
324920004,Product containing precisely quinine sulfate 300 milligram/1 each conventional release oral tablet (clinical drug)
324942003,Product containing precisely diloxanide furoate 500 milligram/1 each conventional release oral tablet (clinical drug)
324961004,Product containing precisely mebendazole 100 milligram/1 each conventional release chewable tablet (clinical drug)
325001005,Product containing precisely pentamidine isethionate 300 milligram/1 vial powder for conventional release solution for injection (clinical drug)
